country_code,customer_id,paperless_date,invoice_number,invoice_date,due_date,invoice_amount,disputed,settled_date,paperless_bill,days_to_settle,days_late,payment_status,payment_delay_band,invoice_month,payment_delay _sort
770,0706-NRGUP,2013-04-09,2238525299,2013-10-05,2013-11-04,35.7,No,2013-10-26,Electronic,21,0,On Time,On Time,2013-10-01,1
770,9928-IJYBQ,2012-03-18,2245157627,2013-01-12,2013-02-11,52.07,No,2013-02-12,Electronic,31,1,Late,1–7 Days Late,2013-01-01,2
770,6077-FDQRK,2012-09-11,2246279597,2013-03-30,2013-04-29,21.4,No,2013-04-08,Electronic,9,0,On Time,On Time,2013-03-01,1
406,8389-TCXFQ,2012-08-24,2250514490,2013-01-31,2013-03-02,62.78,Yes,2013-03-12,Electronic,40,10,Late,8–14 Days Late,2013-01-01,3
391,9212-BTDMX,2012-04-22,2253964269,2013-10-09,2013-11-08,47.21,Yes,2013-11-11,Electronic,33,3,Late,1–7 Days Late,2013-10-01,2
770,7260-ZHAKS,2012-06-17,2254159769,2012-03-07,2012-04-06,72.83,No,2012-04-03,Paper,27,0,On Time,On Time,2012-03-01,1
406,9725-EZTEJ,2012-03-17,2254968962,2012-11-10,2012-12-10,87.43,Yes,2012-12-23,Electronic,43,13,Late,8–14 Days Late,2012-11-01,3
770,7228-LEPPM,2012-04-30,2257886659,2013-05-06,2013-06-05,40.9,No,2013-06-13,Electronic,38,8,Late,8–14 Days Late,2013-05-01,3
818,8102-ABPKQ,2013-08-29,2262995436,2013-04-17,2013-05-17,70.59,Yes,2013-06-02,Paper,46,16,Late,15–30 Days Late,2013-04-01,4
406,7600-OISKG,2013-07-19,2265242643,2012-10-31,2012-11-30,70.07,Yes,2012-12-07,Paper,37,7,Late,1–7 Days Late,2012-10-01,2
897,7372-CESLR,2013-01-11,2267584907,2013-12-01,2013-12-31,52.76,No,2013-12-15,Electronic,14,0,On Time,On Time,2013-12-01,1
897,6296-UKEUZ,2012-11-26,2267825101,2013-04-12,2013-05-12,27.29,No,2013-04-14,Electronic,2,0,On Time,On Time,2013-04-01,1
406,3448-OWJOT,2012-09-15,2268924543,2012-05-02,2012-06-01,66.12,Yes,2012-06-13,Paper,42,12,Late,8–14 Days Late,2012-05-01,3
818,2824-HJQPP,2013-09-04,2279639083,2013-01-08,2013-02-07,51.65,No,2013-01-23,Paper,15,0,On Time,On Time,2013-01-01,1
818,7946-HJDUR,2012-02-21,2281124725,2012-09-18,2012-10-18,27.37,No,2012-10-13,Electronic,25,0,On Time,On Time,2012-09-01,1
897,1408-OQZUE,2012-09-14,2290457712,2013-01-02,2013-02-01,51.91,Yes,2013-02-09,Electronic,38,8,Late,8–14 Days Late,2013-01-01,3
770,5592-UQXSS,2012-12-31,2290647128,2013-05-01,2013-05-31,49.24,Yes,2013-06-04,Electronic,34,4,Late,1–7 Days Late,2013-05-01,2
818,3568-JJMFW,2012-01-09,2293228619,2012-05-08,2012-06-07,48.47,Yes,2012-06-11,Electronic,34,4,Late,1–7 Days Late,2012-05-01,2
406,9758-AIEIK,2012-04-23,2294449843,2012-10-28,2012-11-27,67.96,No,2012-11-08,Electronic,11,0,On Time,On Time,2012-10-01,1
818,5924-UOPGH,2013-06-06,2322349886,2012-09-01,2012-10-01,59.86,No,2012-09-25,Paper,24,0,On Time,On Time,2012-09-01,1
406,7600-OISKG,2013-07-19,2328511433,2013-10-20,2013-11-19,77.43,Yes,2013-11-12,Electronic,23,0,On Time,On Time,2013-10-01,1
391,1080-NDGAE,2012-09-28,2329204580,2013-03-02,2013-04-01,54.56,No,2013-03-21,Electronic,19,0,On Time,On Time,2013-03-01,1
818,9181-HEKGV,2013-10-16,2335256143,2012-04-16,2012-05-16,61.2,No,2012-05-16,Paper,30,0,On Time,On Time,2012-04-01,1
406,5284-DJOZO,2012-09-11,2338417971,2013-08-21,2013-09-20,65.57,No,2013-08-26,Electronic,5,0,On Time,On Time,2013-08-01,1
770,6831-FIODB,2013-05-08,2346925494,2013-05-11,2013-06-10,35.87,No,2013-06-11,Electronic,31,1,Late,1–7 Days Late,2013-05-01,2
897,0688-XNJRO,2012-06-24,2349505867,2012-07-16,2012-08-15,9.19,No,2012-09-11,Electronic,57,27,Late,15–30 Days Late,2012-07-01,4
391,2423-QOKIO,2013-05-11,2355391609,2013-06-08,2013-07-08,60.62,No,2013-06-25,Electronic,17,0,On Time,On Time,2013-06-01,1
818,5924-UOPGH,2013-06-06,2361287480,2013-01-06,2013-02-05,69.22,No,2013-01-20,Paper,14,0,On Time,On Time,2013-01-01,1
897,6177-VTITE,2012-10-26,2364345783,2012-07-03,2012-08-02,48.18,No,2012-07-18,Paper,15,0,On Time,On Time,2012-07-01,1
770,9149-MATVB,2013-04-30,2367277437,2012-08-13,2012-09-12,52.46,No,2012-09-13,Paper,31,1,Late,1–7 Days Late,2012-08-01,2
406,9725-EZTEJ,2012-03-17,2368072192,2012-03-29,2012-04-28,92.71,Yes,2012-04-22,Electronic,24,0,On Time,On Time,2012-03-01,1
406,3448-OWJOT,2012-09-15,2369731348,2013-02-26,2013-03-28,80.3,Yes,2013-04-08,Electronic,41,11,Late,8–14 Days Late,2013-02-01,3
818,8887-NCUZC,2013-01-22,2384851679,2012-10-01,2012-10-31,42,No,2012-10-24,Paper,23,0,On Time,On Time,2012-10-01,1
770,6831-FIODB,2013-05-08,2399454051,2012-12-18,2013-01-17,41.56,No,2013-01-25,Paper,38,8,Late,8–14 Days Late,2012-12-01,3
406,9771-QTLGZ,2012-12-10,2404027687,2012-07-19,2012-08-18,67.4,Yes,2012-08-01,Paper,13,0,On Time,On Time,2012-07-01,1
406,5573-KSOIA,2013-09-30,2419712397,2013-02-11,2013-03-13,86.72,No,2013-03-29,Paper,46,16,Late,15–30 Days Late,2013-02-01,4
897,1168-BEASA,2013-11-06,2427601971,2013-01-13,2013-02-12,39.18,No,2013-02-01,Paper,19,0,On Time,On Time,2013-01-01,1
818,2824-HJQPP,2013-09-04,2428102854,2012-04-02,2012-05-02,83.74,Yes,2012-05-02,Paper,30,0,On Time,On Time,2012-04-01,1
818,1604-LIFKX,2013-03-16,2430916585,2013-03-07,2013-04-06,63.45,No,2013-04-22,Paper,46,16,Late,15–30 Days Late,2013-03-01,4
406,7600-OISKG,2013-07-19,2436471559,2013-11-15,2013-12-15,52.7,Yes,2013-12-15,Electronic,30,0,On Time,On Time,2013-11-01,1
770,7856-ODQFO,2012-08-05,2440506703,2013-08-24,2013-09-23,82.42,Yes,2013-09-29,Electronic,36,6,Late,1–7 Days Late,2013-08-01,2
897,7372-CESLR,2013-01-11,2441403899,2013-02-27,2013-03-29,59.17,No,2013-03-22,Electronic,23,0,On Time,On Time,2013-02-01,1
897,7654-DOLHO,2012-04-04,2442634583,2012-12-28,2013-01-27,45.11,No,2013-01-14,Electronic,17,0,On Time,On Time,2012-12-01,1
818,8887-NCUZC,2013-01-22,2442844131,2013-04-15,2013-05-15,64.19,No,2013-05-07,Electronic,22,0,On Time,On Time,2013-04-01,1
406,6048-QPZCF,2012-07-13,2448402169,2013-09-24,2013-10-24,76.33,No,2013-09-29,Electronic,5,0,On Time,On Time,2013-09-01,1
818,8887-NCUZC,2013-01-22,2455126326,2013-12-02,2014-01-01,49.51,No,2014-01-07,Electronic,36,6,Late,1–7 Days Late,2013-12-01,2
391,9014-WENVB,2013-08-03,2458578956,2013-03-30,2013-04-29,64.66,No,2013-04-28,Paper,29,0,On Time,On Time,2013-03-01,1
897,6391-GBFQJ,2013-11-25,2464264785,2013-11-21,2013-12-21,34.22,Yes,2014-01-01,Paper,41,11,Late,8–14 Days Late,2013-11-01,3
406,8389-TCXFQ,2012-08-24,2467417643,2013-05-03,2013-06-02,73.57,No,2013-05-17,Electronic,14,0,On Time,On Time,2013-05-01,1
897,9286-VLKMI,2013-02-13,2468958629,2012-11-04,2012-12-04,25.05,No,2012-11-15,Paper,11,0,On Time,On Time,2012-11-01,1
897,6177-VTITE,2012-10-26,2474022495,2013-03-30,2013-04-29,25.7,No,2013-04-08,Electronic,9,0,On Time,On Time,2013-03-01,1
406,5164-VMYWJ,2013-11-27,2486669145,2013-11-10,2013-12-10,74.62,No,2013-12-03,Paper,23,0,On Time,On Time,2013-11-01,1
770,3831-FXWYK,2013-03-08,2487012635,2013-02-26,2013-03-28,74.09,No,2013-04-03,Paper,36,6,Late,1–7 Days Late,2013-02-01,2
770,6831-FIODB,2013-05-08,2487299552,2013-06-20,2013-07-20,48.7,Yes,2013-07-30,Electronic,40,10,Late,8–14 Days Late,2013-06-01,3
770,4460-ZXNDN,2013-06-27,2487366623,2013-05-14,2013-06-13,80.76,Yes,2013-06-22,Paper,39,9,Late,8–14 Days Late,2013-05-01,3
770,6077-FDQRK,2012-09-11,2498731372,2013-05-04,2013-06-03,42.59,No,2013-05-24,Electronic,20,0,On Time,On Time,2013-05-01,1
818,8364-UWVLM,2012-11-10,2506087360,2012-02-04,2012-03-05,69.78,No,2012-03-01,Paper,26,0,On Time,On Time,2012-02-01,1
770,7050-KQLDO,2012-09-29,2511656905,2013-11-19,2013-12-19,64.12,No,2013-12-03,Electronic,14,0,On Time,On Time,2013-11-01,1
406,8976-AMJEO,2012-03-03,2514985347,2012-09-26,2012-10-26,53.18,No,2012-10-16,Electronic,20,0,On Time,On Time,2012-09-01,1
818,7946-HJDUR,2012-02-21,2515817366,2013-08-14,2013-09-13,59.53,No,2013-09-05,Electronic,22,0,On Time,On Time,2013-08-01,1
770,4460-ZXNDN,2013-06-27,2527171256,2013-04-22,2013-05-22,75.16,Yes,2013-06-25,Paper,64,34,Late,Over 30 Days Late,2013-04-01,5
897,6296-UKEUZ,2012-11-26,2528333146,2012-08-03,2012-09-02,45.31,Yes,2012-08-19,Paper,16,0,On Time,On Time,2012-08-01,1
770,0465-DTULQ,2013-03-04,2528705556,2013-04-02,2013-05-02,63,No,2013-04-28,Electronic,26,0,On Time,On Time,2013-04-01,1
391,6632-CGYHU,2013-01-08,2529299296,2013-10-31,2013-11-30,94.71,No,2013-11-14,Electronic,14,0,On Time,On Time,2013-10-01,1
406,4092-ZAVRG,2012-05-19,2529818478,2013-04-08,2013-05-08,77.41,No,2013-04-14,Electronic,6,0,On Time,On Time,2013-04-01,1
406,6048-QPZCF,2012-07-13,2536946008,2013-04-08,2013-05-08,82.56,No,2013-04-12,Electronic,4,0,On Time,On Time,2013-04-01,1
818,5924-UOPGH,2013-06-06,2538593943,2013-01-19,2013-02-18,72.36,Yes,2013-03-06,Paper,46,16,Late,15–30 Days Late,2013-01-01,4
406,7245-CKNCN,2012-06-04,2548747107,2012-11-07,2012-12-07,73.82,No,2012-11-20,Electronic,13,0,On Time,On Time,2012-11-01,1
897,9460-VAZGD,2013-08-10,2549781436,2013-07-24,2013-08-23,79.06,No,2013-08-13,Paper,20,0,On Time,On Time,2013-07-01,1
897,3271-YDPUJ,2013-04-02,2556169247,2013-02-26,2013-03-28,39.88,No,2013-03-26,Paper,28,0,On Time,On Time,2013-02-01,1
391,5920-DPXLN,2012-11-11,2561298121,2013-01-01,2013-01-31,36.1,No,2013-01-13,Electronic,12,0,On Time,On Time,2013-01-01,1
818,5924-UOPGH,2013-06-06,2567314578,2013-04-14,2013-05-14,81.26,No,2013-05-07,Paper,23,0,On Time,On Time,2013-04-01,1
770,5592-UQXSS,2012-12-31,2570203308,2012-05-28,2012-06-27,44.33,No,2012-06-29,Paper,32,2,Late,1–7 Days Late,2012-05-01,2
406,2621-XCLEH,2012-09-24,2571390571,2013-06-24,2013-07-24,90.62,No,2013-07-29,Electronic,35,5,Late,1–7 Days Late,2013-06-01,2
897,7372-CESLR,2013-01-11,2585470999,2012-03-17,2012-04-16,34.57,No,2012-04-09,Paper,23,0,On Time,On Time,2012-03-01,1
391,1080-NDGAE,2012-09-28,2592238538,2012-05-27,2012-06-26,92.25,Yes,2012-06-29,Paper,33,3,Late,1–7 Days Late,2012-05-01,2
391,8156-PCYBM,2012-03-03,2597867711,2013-01-19,2013-02-18,55.82,No,2013-02-12,Electronic,24,0,On Time,On Time,2013-01-01,1
818,5613-UHVMG,2012-05-31,2601239901,2012-08-29,2012-09-28,55.54,Yes,2012-10-13,Electronic,45,15,Late,15–30 Days Late,2012-08-01,4
391,6160-HCSFI,2013-01-10,2603539730,2012-02-25,2012-03-26,83.21,No,2012-03-19,Paper,23,0,On Time,On Time,2012-02-01,1
770,7856-ODQFO,2012-08-05,2606687623,2012-07-27,2012-08-26,63.17,No,2012-08-22,Paper,26,0,On Time,On Time,2012-07-01,1
406,7938-EVASK,2012-12-15,2613739780,2013-03-17,2013-04-16,78.05,Yes,2013-05-04,Electronic,48,18,Late,15–30 Days Late,2013-03-01,4
391,5529-TBPGK,2013-08-09,2620239474,2012-11-12,2012-12-12,76.12,Yes,2012-12-23,Paper,41,11,Late,8–14 Days Late,2012-11-01,3
391,9841-XLGBV,2013-01-03,2624507671,2013-09-19,2013-10-19,68.58,No,2013-10-09,Electronic,20,0,On Time,On Time,2013-09-01,1
770,3993-QUNVJ,2012-12-31,2631512798,2013-04-16,2013-05-16,77.61,No,2013-04-27,Electronic,11,0,On Time,On Time,2013-04-01,1
897,8690-EEBEO,2012-12-05,2634865247,2013-11-11,2013-12-11,54.43,No,2013-12-18,Electronic,37,7,Late,1–7 Days Late,2013-11-01,2
391,3598-DNURW,2012-08-29,2637006256,2012-10-24,2012-11-23,46.32,No,2012-11-07,Electronic,14,0,On Time,On Time,2012-10-01,1
818,8887-NCUZC,2013-01-22,2640415165,2013-01-12,2013-02-11,36.96,No,2013-02-09,Paper,28,0,On Time,On Time,2013-01-01,1
406,9758-AIEIK,2012-04-23,2649653276,2012-05-14,2012-06-13,52.88,No,2012-06-02,Electronic,19,0,On Time,On Time,2012-05-01,1
770,9928-IJYBQ,2012-03-18,2652788570,2012-11-02,2012-12-02,56.53,No,2012-12-09,Electronic,37,7,Late,1–7 Days Late,2012-11-01,2
818,8102-ABPKQ,2013-08-29,2659238903,2013-03-09,2013-04-08,46.86,No,2013-04-12,Paper,34,4,Late,1–7 Days Late,2013-03-01,2
818,9181-HEKGV,2013-10-16,2666514859,2013-08-27,2013-09-26,99.82,Yes,2013-10-06,Paper,40,10,Late,8–14 Days Late,2013-08-01,3
770,5592-UQXSS,2012-12-31,2669865910,2013-09-07,2013-10-07,14.53,No,2013-10-03,Electronic,26,0,On Time,On Time,2013-09-01,1
391,3569-VJWXS,2013-04-09,2672884008,2013-06-23,2013-07-23,88.56,No,2013-07-03,Electronic,10,0,On Time,On Time,2013-06-01,1
818,8102-ABPKQ,2013-08-29,2675977268,2013-05-29,2013-06-28,67.35,Yes,2013-07-23,Paper,55,25,Late,15–30 Days Late,2013-05-01,4
391,2820-XGXSB,2012-01-26,2677499546,2013-10-13,2013-11-12,54.18,No,2013-10-18,Electronic,5,0,On Time,On Time,2013-10-01,1
770,9928-IJYBQ,2012-03-18,2680537112,2012-12-31,2013-01-30,49.68,No,2013-02-02,Electronic,33,3,Late,1–7 Days Late,2012-12-01,2
406,5164-VMYWJ,2013-11-27,2686795105,2013-01-14,2013-02-13,51.86,No,2013-02-09,Paper,26,0,On Time,On Time,2013-01-01,1
391,3598-DNURW,2012-08-29,2690415975,2012-07-20,2012-08-19,84.54,No,2012-08-13,Paper,24,0,On Time,On Time,2012-07-01,1
406,6833-ETVHD,2012-04-30,2691990675,2012-05-01,2012-05-31,93.7,No,2012-05-21,Electronic,20,0,On Time,On Time,2012-05-01,1
770,7260-ZHAKS,2012-06-17,2693687613,2013-11-06,2013-12-06,56.24,No,2013-11-27,Electronic,21,0,On Time,On Time,2013-11-01,1
897,7372-CESLR,2013-01-11,2694732247,2012-03-18,2012-04-17,30.08,No,2012-04-09,Paper,22,0,On Time,On Time,2012-03-01,1
897,0688-XNJRO,2012-06-24,2698045799,2013-03-26,2013-04-25,55.16,Yes,2013-05-27,Electronic,62,32,Late,Over 30 Days Late,2013-03-01,5
406,7938-EVASK,2012-12-15,2699755955,2013-06-22,2013-07-22,38.81,No,2013-07-27,Electronic,35,5,Late,1–7 Days Late,2013-06-01,2
770,6077-FDQRK,2012-09-11,2702927066,2013-05-14,2013-06-13,43.07,No,2013-05-28,Electronic,14,0,On Time,On Time,2013-05-01,1
391,2423-QOKIO,2013-05-11,2714712437,2012-12-28,2013-01-27,96.31,No,2013-01-22,Paper,25,0,On Time,On Time,2012-12-01,1
818,3568-JJMFW,2012-01-09,2717531125,2012-10-05,2012-11-04,83.13,Yes,2012-10-28,Electronic,23,0,On Time,On Time,2012-10-01,1
818,6627-ELFBK,2012-11-26,2726493725,2013-02-13,2013-03-15,57.35,No,2013-02-25,Electronic,12,0,On Time,On Time,2013-02-01,1
391,2423-QOKIO,2013-05-11,2726898858,2013-06-01,2013-07-01,77.98,No,2013-06-18,Electronic,17,0,On Time,On Time,2013-06-01,1
406,6048-QPZCF,2012-07-13,2732194894,2013-06-09,2013-07-09,77.08,Yes,2013-06-27,Electronic,18,0,On Time,On Time,2013-06-01,1
406,3448-OWJOT,2012-09-15,2739453651,2013-09-14,2013-10-14,60.14,Yes,2013-10-16,Electronic,32,2,Late,1–7 Days Late,2013-09-01,2
406,8389-TCXFQ,2012-08-24,2741619477,2013-06-11,2013-07-11,88.19,No,2013-07-06,Electronic,25,0,On Time,On Time,2013-06-01,1
391,2676-DZINU,2012-10-19,2742482273,2012-11-15,2012-12-15,55.93,Yes,2012-12-06,Electronic,21,0,On Time,On Time,2012-11-01,1
897,9460-VAZGD,2013-08-10,2744921812,2012-08-20,2012-09-19,52.05,No,2012-09-06,Paper,17,0,On Time,On Time,2012-08-01,1
897,0688-XNJRO,2012-06-24,2745672878,2012-11-14,2012-12-14,23.05,No,2012-12-25,Electronic,41,11,Late,8–14 Days Late,2012-11-01,3
818,5875-VZQCZ,2013-07-15,2746735879,2013-03-25,2013-04-24,50.79,Yes,2013-05-06,Paper,42,12,Late,8–14 Days Late,2013-03-01,3
406,4632-QZOKX,2013-03-19,2748256708,2013-03-25,2013-04-24,64.32,Yes,2013-04-25,Electronic,31,1,Late,1–7 Days Late,2013-03-01,2
391,0379-NEVHP,2013-04-06,2748334767,2013-06-24,2013-07-24,61.66,No,2013-07-11,Electronic,17,0,On Time,On Time,2013-06-01,1
391,7209-MDWKR,2013-10-09,2752068327,2013-07-23,2013-08-22,56.03,No,2013-08-18,Paper,26,0,On Time,On Time,2013-07-01,1
770,4460-ZXNDN,2013-06-27,2757630472,2013-04-28,2013-05-28,62.63,No,2013-06-01,Paper,34,4,Late,1–7 Days Late,2013-04-01,2
897,1168-BEASA,2013-11-06,2758133753,2013-06-12,2013-07-12,26.8,No,2013-07-03,Paper,21,0,On Time,On Time,2013-06-01,1
770,2687-XWAMA,2013-04-03,2765073058,2013-04-15,2013-05-15,55.33,No,2013-04-25,Electronic,10,0,On Time,On Time,2013-04-01,1
897,9460-VAZGD,2013-08-10,2771850469,2012-10-28,2012-11-27,45.13,No,2012-11-22,Paper,25,0,On Time,On Time,2012-10-01,1
818,7695-NKUXM,2012-11-21,2783374260,2013-03-20,2013-04-19,49.9,No,2013-03-24,Electronic,4,0,On Time,On Time,2013-03-01,1
406,7938-EVASK,2012-12-15,2794370654,2012-01-16,2012-02-15,87.78,No,2012-02-20,Paper,35,5,Late,1–7 Days Late,2012-01-01,2
391,7841-HROAQ,2013-09-15,2800981232,2012-07-02,2012-08-01,89.14,No,2012-07-28,Paper,26,0,On Time,On Time,2012-07-01,1
406,5164-VMYWJ,2013-11-27,2801147000,2013-03-03,2013-04-02,79.74,No,2013-03-25,Paper,22,0,On Time,On Time,2013-03-01,1
391,0709-LZRJV,2013-06-20,2806337298,2012-02-19,2012-03-20,62.85,No,2012-03-25,Paper,35,5,Late,1–7 Days Late,2012-02-01,2
406,8389-TCXFQ,2012-08-24,2806345363,2013-04-18,2013-05-18,50.37,No,2013-05-08,Electronic,20,0,On Time,On Time,2013-04-01,1
391,5196-TWQXF,2012-06-20,2811916189,2013-10-28,2013-11-27,54.07,No,2013-11-13,Electronic,16,0,On Time,On Time,2013-10-01,1
391,1080-NDGAE,2012-09-28,2818239190,2012-07-15,2012-08-14,61.48,No,2012-08-13,Paper,29,0,On Time,On Time,2012-07-01,1
391,2820-XGXSB,2012-01-26,2819777550,2013-05-24,2013-06-23,61.45,No,2013-05-28,Electronic,4,0,On Time,On Time,2013-05-01,1
391,9212-BTDMX,2012-04-22,2824604487,2012-01-28,2012-02-27,74.25,No,2012-02-13,Paper,16,0,On Time,On Time,2012-01-01,1
770,6077-FDQRK,2012-09-11,2827612677,2012-11-21,2012-12-21,33.36,No,2012-12-07,Electronic,16,0,On Time,On Time,2012-11-01,1
818,8102-ABPKQ,2013-08-29,2836103383,2012-05-10,2012-06-09,68.21,Yes,2012-06-23,Paper,44,14,Late,8–14 Days Late,2012-05-01,3
406,9117-LYRCE,2013-07-05,2840107285,2013-01-02,2013-02-01,49.59,No,2013-02-06,Paper,35,5,Late,1–7 Days Late,2013-01-01,2
770,9928-IJYBQ,2012-03-18,2843203106,2012-06-27,2012-07-27,45.75,No,2012-07-31,Electronic,34,4,Late,1–7 Days Late,2012-06-01,2
406,9322-YCTQO,2012-04-06,2863276075,2012-03-26,2012-04-25,95.94,No,2012-05-06,Paper,41,11,Late,8–14 Days Late,2012-03-01,3
391,3598-DNURW,2012-08-29,2867355070,2013-11-05,2013-12-05,90.41,No,2013-11-22,Electronic,17,0,On Time,On Time,2013-11-01,1
391,6708-DPYTF,2012-08-02,2871447909,2013-05-05,2013-06-04,76.49,No,2013-06-03,Electronic,29,0,On Time,On Time,2013-05-01,1
406,8976-AMJEO,2012-03-03,2872500354,2012-03-25,2012-04-24,67.41,No,2012-04-18,Electronic,24,0,On Time,On Time,2012-03-01,1
391,0709-LZRJV,2013-06-20,2879905746,2013-11-24,2013-12-24,56.29,No,2013-12-24,Electronic,30,0,On Time,On Time,2013-11-01,1
818,5875-VZQCZ,2013-07-15,2882083969,2013-05-22,2013-06-21,66.06,Yes,2013-07-08,Paper,47,17,Late,15–30 Days Late,2013-05-01,4
770,7050-KQLDO,2012-09-29,2884857136,2012-09-19,2012-10-19,52.53,No,2012-10-13,Paper,24,0,On Time,On Time,2012-09-01,1
897,7372-CESLR,2013-01-11,2898287464,2012-10-28,2012-11-27,12.7,No,2012-11-25,Paper,28,0,On Time,On Time,2012-10-01,1
391,7329-TWKLF,2013-11-20,2899243412,2012-06-30,2012-07-30,74.22,No,2012-07-23,Paper,23,0,On Time,On Time,2012-06-01,1
897,7372-CESLR,2013-01-11,2900528557,2012-11-28,2012-12-28,41.76,No,2012-12-31,Paper,33,3,Late,1–7 Days Late,2012-11-01,2
391,7209-MDWKR,2013-10-09,2906379133,2012-12-17,2013-01-16,66.75,No,2013-02-01,Paper,46,16,Late,15–30 Days Late,2012-12-01,4
391,1080-NDGAE,2012-09-28,2912484665,2013-08-05,2013-09-04,92.16,Yes,2013-09-08,Electronic,34,4,Late,1–7 Days Late,2013-08-01,2
406,7245-CKNCN,2012-06-04,2923296215,2012-01-04,2012-02-03,67.71,No,2012-01-28,Paper,24,0,On Time,On Time,2012-01-01,1
818,5148-SYKLB,2013-08-28,2924198306,2013-10-31,2013-11-30,91.26,No,2013-11-22,Electronic,22,0,On Time,On Time,2013-10-01,1
818,6627-ELFBK,2012-11-26,2924562161,2012-12-17,2013-01-16,98.73,No,2013-01-03,Electronic,17,0,On Time,On Time,2012-12-01,1
391,1080-NDGAE,2012-09-28,2925434206,2013-10-11,2013-11-10,76.07,No,2013-10-23,Electronic,12,0,On Time,On Time,2013-10-01,1
897,6177-VTITE,2012-10-26,2926591272,2013-06-22,2013-07-22,36.62,Yes,2013-07-16,Electronic,24,0,On Time,On Time,2013-06-01,1
770,7260-ZHAKS,2012-06-17,2936586813,2013-04-30,2013-05-30,59.78,No,2013-05-30,Electronic,30,0,On Time,On Time,2013-04-01,1
818,7695-NKUXM,2012-11-21,2938081000,2012-03-19,2012-04-18,57.21,Yes,2012-04-06,Paper,18,0,On Time,On Time,2012-03-01,1
406,8389-TCXFQ,2012-08-24,2941967523,2013-01-12,2013-02-11,60.35,Yes,2013-02-17,Electronic,36,6,Late,1–7 Days Late,2013-01-01,2
770,7758-WKLVM,2012-02-06,2947584001,2013-03-19,2013-04-18,72.5,Yes,2013-05-11,Electronic,53,23,Late,15–30 Days Late,2013-03-01,4
897,9460-VAZGD,2013-08-10,2947790220,2012-01-05,2012-02-04,32.28,No,2012-01-19,Paper,14,0,On Time,On Time,2012-01-01,1
818,3271-HYHDN,2013-04-28,2949843698,2012-04-10,2012-05-10,39.35,No,2012-04-15,Paper,5,0,On Time,On Time,2012-04-01,1
391,5920-DPXLN,2012-11-11,2952430924,2013-06-11,2013-07-11,53.09,No,2013-06-21,Electronic,10,0,On Time,On Time,2013-06-01,1
406,5164-VMYWJ,2013-11-27,2953405140,2013-08-21,2013-09-20,61.41,No,2013-09-12,Paper,22,0,On Time,On Time,2013-08-01,1
897,0688-XNJRO,2012-06-24,2960848343,2013-08-22,2013-09-21,36.6,No,2013-09-26,Electronic,35,5,Late,1–7 Days Late,2013-08-01,2
391,6632-CGYHU,2013-01-08,2962262974,2013-09-06,2013-10-06,56.5,No,2013-09-13,Electronic,7,0,On Time,On Time,2013-09-01,1
818,2824-HJQPP,2013-09-04,2964011777,2013-01-06,2013-02-05,70.5,No,2013-01-30,Paper,24,0,On Time,On Time,2013-01-01,1
818,9181-HEKGV,2013-10-16,2966579935,2013-05-18,2013-06-17,99.85,Yes,2013-07-15,Paper,58,28,Late,15–30 Days Late,2013-05-01,4
897,8942-ERSWK,2013-01-11,2969671399,2013-05-26,2013-06-25,7.47,No,2013-05-31,Electronic,5,0,On Time,On Time,2013-05-01,1
897,1168-BEASA,2013-11-06,2969926155,2013-06-11,2013-07-11,82.63,No,2013-07-03,Paper,22,0,On Time,On Time,2013-06-01,1
391,5920-DPXLN,2012-11-11,2969979027,2012-12-30,2013-01-29,50.34,No,2013-01-14,Electronic,15,0,On Time,On Time,2012-12-01,1
770,6831-FIODB,2013-05-08,2970425808,2013-08-13,2013-09-12,35.74,No,2013-09-01,Electronic,19,0,On Time,On Time,2013-08-01,1
897,7372-CESLR,2013-01-11,2977673351,2013-06-03,2013-07-03,34.89,No,2013-06-24,Electronic,21,0,On Time,On Time,2013-06-01,1
406,8976-AMJEO,2012-03-03,2979360755,2012-05-12,2012-06-11,103.67,No,2012-06-02,Electronic,21,0,On Time,On Time,2012-05-01,1
770,7856-ODQFO,2012-08-05,2987359559,2013-03-08,2013-04-07,57.96,Yes,2013-04-24,Electronic,47,17,Late,15–30 Days Late,2013-03-01,4
391,0379-NEVHP,2013-04-06,2998565198,2012-02-12,2012-03-13,28.21,No,2012-02-28,Paper,16,0,On Time,On Time,2012-02-01,1
391,6632-CGYHU,2013-01-08,3007642107,2012-05-20,2012-06-19,56.03,No,2012-06-01,Paper,12,0,On Time,On Time,2012-05-01,1
818,8364-UWVLM,2012-11-10,3014047428,2012-11-12,2012-12-12,92.03,No,2012-12-08,Electronic,26,0,On Time,On Time,2012-11-01,1
391,7209-MDWKR,2013-10-09,3021707927,2012-08-20,2012-09-19,75.55,No,2012-09-17,Paper,28,0,On Time,On Time,2012-08-01,1
406,7600-OISKG,2013-07-19,3023099566,2013-02-18,2013-03-20,45.51,No,2013-03-07,Paper,17,0,On Time,On Time,2013-02-01,1
770,2026-XLBER,2012-11-12,3025631462,2013-04-26,2013-05-26,103.54,Yes,2013-05-25,Electronic,29,0,On Time,On Time,2013-04-01,1
897,9250-VHLWY,2013-06-03,3030097145,2012-02-20,2012-03-21,68.41,No,2012-03-18,Paper,27,0,On Time,On Time,2012-02-01,1
